menu_name,ingredient_canonical,n_total,k_count,freq,alpha_prior,beta_prior
떡만두국,다진민트잎,147,1,0.007,2.0,147.0
떡만두국,멸치육수,147,1,0.007,2.0,147.0
떡만두국,크로아상생지,147,1,0.007,2.0,147.0
떡만두국,시나몬파우더,147,1,0.007,2.0,147.0
떡만두국,견과류믹스,147,1,0.007,2.0,147.0
떡만두국,밀크커버춰초콜릿,147,1,0.007,2.0,147.0
떡만두국,다크커버춰초콜릿,147,1,0.007,2.0,147.0
떡만두국,초콜릿블록,147,1,0.007,2.0,147.0
떡만두국,메이플시럽,147,1,0.007,2.0,147.0
떡만두국,바지락,147,1,0.007,2.0,147.0
떡만두국,모시조개,147,1,0.007,2.0,147.0
떡만두국,홍가리비,147,1,0.007,2.0,147.0
떡만두국,딜,147,1,0.007,2.0,147.0
떡만두국,이탈리아파슬리,147,1,0.007,2.0,147.0
떡만두국,드라이오레가노,147,1,0.007,2.0,147.0
떡만두국,오레키에테,147,1,0.007,2.0,147.0
떡만두국,땅두릅,147,1,0.007,2.0,147.0
떡만두국,유채꽃나물,147,1,0.007,2.0,147.0
떡만두국,상추,147,1,0.007,2.0,147.0
떡만두국,작은연근,147,1,0.007,2.0,147.0
떡만두국,정어리통조림,147,1,0.007,2.0,147.0
떡만두국,허브솔트,147,1,0.007,2.0,147.0
떡만두국,빈스,147,1,0.007,2.0,147.0
떡만두국,흑임자,147,1,0.007,2.0,147.0
떡만두국,양상추,147,1,0.007,2.0,147.0
떡만두국,피클,147,1,0.007,2.0,147.0
떡만두국,바지락조개,147,1,0.007,2.0,147.0
떡만두국,연와사비,147,1,0.007,2.0,147.0
떡만두국,쫄면,147,1,0.007,2.0,147.0
떡만두국,크루아상,147,1,0.007,2.0,147.0
떡만두국,콩고물인절미,147,1,0.007,2.0,147.0
떡만두국,흑임자인절미,147,1,0.007,2.0,147.0
떡만두국,카스텔라인절미,147,1,0.007,2.0,147.0
떡만두국,볶은콩가루,147,1,0.007,2.0,147.0
떡만두국,피스타치오,147,1,0.007,2.0,147.0
떡만두국,참치액,147,1,0.007,2.0,147.0
떡만두국,볶은땅콩,147,1,0.007,2.0,147.0
떡만두국,손질갈치,147,1,0.007,2.0,147.0
떡만두국,꽃게,147,1,0.007,2.0,147.0
떡만두국,맛살,147,1,0.007,2.0,147.0
떡만두국,쌀밥,147,1,0.007,2.0,147.0
떡만두국,아스파라거스,147,1,0.007,2.0,147.0
떡만두국,후리가케,147,1,0.007,2.0,147.0
떡만두국,썬드라이토마토,147,1,0.007,2.0,147.0
떡만두국,흑곤약,147,1,0.007,2.0,147.0
떡만두국,냉동유부,147,1,0.007,2.0,147.0
떡만두국,생표고,147,1,0.007,2.0,147.0
떡만두국,술,147,1,0.007,2.0,147.0
떡만두국,완숙토마토,147,1,0.007,2.0,147.0
떡만두국,생바질,147,1,0.007,2.0,147.0
떡만두국,시판토마토소스,147,1,0.007,2.0,147.0
떡만두국,시판용카레가루,147,1,0.007,2.0,147.0
떡만두국,중면,147,1,0.007,2.0,147.0
떡만두국,깐은행,147,1,0.007,2.0,147.0
떡만두국,미삼,147,1,0.007,2.0,147.0
떡만두국,스파게티소스,147,1,0.007,2.0,147.0
떡만두국,피자소스,147,1,0.007,2.0,147.0
떡만두국,명란젓,147,1,0.007,2.0,147.0
떡만두국,불린찹쌀,147,1,0.007,2.0,147.0
떡만두국,황기,147,1,0.007,2.0,147.0
떡만두국,향,147,1,0.007,2.0,147.0
떡만두국,연근,147,1,0.007,2.0,147.0
떡만두국,탄산수,147,1,0.007,2.0,147.0
떡만두국,가쓰오부시,147,1,0.007,2.0,147.0
떡만두국,건미역,147,1,0.007,2.0,147.0
떡만두국,표고,147,1,0.007,2.0,147.0
떡만두국,쯔유,147,1,0.007,2.0,147.0
떡만두국,그릭요거트,147,1,0.007,2.0,147.0
떡만두국,빠다코코넛,147,1,0.007,2.0,147.0
떡볶이,떡,33,32,0.97,33.0,2.0
떡볶이,설탕,33,28,0.848,29.0,6.0
떡볶이,간장,33,25,0.758,26.0,9.0
떡볶이,대파,33,23,0.697,24.0,11.0
떡볶이,올리고당,33,22,0.667,23.0,12.0
떡볶이,마늘,33,20,0.606,21.0,14.0
떡볶이,고추장,33,19,0.576,20.0,15.0
떡볶이,고춧가루,33,19,0.576,20.0,15.0
떡볶이,후춧가루,33,19,0.576,20.0,15.0
떡볶이,양파,33,17,0.515,18.0,17.0
떡볶이,맛술,33,14,0.424,15.0,20.0
떡볶이,물,33,12,0.364,13.0,22.0
떡볶이,어묵,33,10,0.303,11.0,24.0
떡볶이,참기름,33,10,0.303,11.0,24.0
떡볶이,치즈,33,10,0.303,11.0,24.0
떡볶이,통깨,33,10,0.303,11.0,24.0
떡볶이,소금,33,8,0.242,9.0,26.0
떡볶이,식용유,33,7,0.212,8.0,27.0
떡볶이,멸치,33,7,0.212,8.0,27.0
떡볶이,당근,33,7,0.212,8.0,27.0
떡볶이,우유,33,7,0.212,8.0,27.0
떡볶이,카레가루,33,6,0.182,7.0,28.0
떡볶이,양배추,33,6,0.182,7.0,28.0
떡볶이,굴소스,33,5,0.152,6.0,29.0
떡볶이,베이컨,33,5,0.152,6.0,29.0
떡볶이,감자,33,5,0.152,6.0,29.0
떡볶이,파프리카,33,5,0.152,6.0,29.0
떡볶이,케첩,33,5,0.152,6.0,29.0
떡볶이,닭고기,33,5,0.152,6.0,29.0
떡볶이,소고기,33,4,0.121,5.0,30.0
떡볶이,표고버섯,33,4,0.121,5.0,30.0
떡볶이,버터,33,4,0.121,5.0,30.0
떡볶이,청양고추,33,4,0.121,5.0,30.0
떡볶이,생강,33,4,0.121,5.0,30.0
떡볶이,비엔나소시지,33,3,0.091,4.0,31.0
떡볶이,깨,33,3,0.091,4.0,31.0
떡볶이,오징어,33,3,0.091,4.0,31.0
떡볶이,애호박,33,3,0.091,4.0,31.0
떡볶이,파슬리가루,33,2,0.061,3.0,32.0
떡볶이,토마토소스,33,2,0.061,3.0,32.0
떡볶이,당면,33,2,0.061,3.0,32.0
떡볶이,생크림,33,2,0.061,3.0,32.0
떡볶이,육수,33,2,0.061,3.0,32.0
떡볶이,돼지고기,33,2,0.061,3.0,32.0
떡볶이,깻잎,33,2,0.061,3.0,32.0
떡볶이,계란,33,2,0.061,3.0,32.0
떡볶이,브로콜리,33,2,0.061,3.0,32.0
떡볶이,휘핑크림,33,2,0.061,3.0,32.0
떡볶이,무,33,2,0.061,3.0,32.0
떡볶이,새우,33,2,0.061,3.0,32.0
떡볶이,청경채,33,2,0.061,3.0,32.0
떡볶이,팽이버섯,33,2,0.061,3.0,32.0
떡볶이,고추,33,2,0.061,3.0,32.0
떡볶이,누룽지,33,1,0.03,2.0,33.0
떡볶이,다시마,33,1,0.03,2.0,33.0
떡볶이,옥수수통조림,33,1,0.03,2.0,33.0
떡볶이,토르티야,33,1,0.03,2.0,33.0
떡볶이,볶은호두,33,1,0.03,2.0,33.0
떡볶이,라이스페이퍼,33,1,0.03,2.0,33.0
떡볶이,메추리알,33,1,0.03,2.0,33.0
떡볶이,춘장,33,1,0.03,2.0,33.0
떡볶이,피망,33,1,0.03,2.0,33.0
떡볶이,만가닥버섯,33,1,0.03,2.0,33.0
떡볶이,목이버섯,33,1,0.03,2.0,33.0
떡볶이,다진잣,33,1,0.03,2.0,33.0
떡볶이,땅콩,33,1,0.03,2.0,33.0
떡볶이,머스터드소스,33,1,0.03,2.0,33.0
떡볶이,다진견과류,33,1,0.03,2.0,33.0
떡볶이,꼬치,33,1,0.03,2.0,33.0
떡볶이,스위트칠리소스,33,1,0.03,2.0,33.0
떡볶이,콩나물,33,1,0.03,2.0,33.0
떡볶이,쪽파,33,1,0.03,2.0,33.0
떡볶이,된장,33,1,0.03,2.0,33.0
떡볶이,월계수잎,33,1,0.03,2.0,33.0
떡볶이,고구마,33,1,0.03,2.0,33.0
떡볶이,부추,33,1,0.03,2.0,33.0
떡볶이,식초,33,1,0.03,2.0,33.0
떡볶이,연겨자,33,1,0.03,2.0,33.0
떡볶이,밤,33,1,0.03,2.0,33.0
떡볶이,잣가루,33,1,0.03,2.0,33.0
떡볶이,배즙,33,1,0.03,2.0,33.0
막국수,들기름,2,2,1.0,3.0,1.0
막국수,통깨,2,2,1.0,3.0,1.0
막국수,메밀면,2,1,0.5,2.0,2.0
막국수,김,2,1,0.5,2.0,2.0
막국수,쪽파,2,1,0.5,2.0,2.0
막국수,간장,2,1,0.5,2.0,2.0
막국수,설탕,2,1,0.5,2.0,2.0
막국수,식초,2,1,0.5,2.0,2.0
막국수,한식채수,2,1,0.5,2.0,2.0
막국수,발사믹,2,1,0.5,2.0,2.0
막국수,쯔유,2,1,0.5,2.0,2.0
막국수,올리고당,2,1,0.5,2.0,2.0
만두,소금,27,19,0.704,20.0,9.0
만두,후춧가루,27,18,0.667,19.0,10.0
만두,마늘,27,17,0.63,18.0,11.0
만두,만두,27,15,0.556,16.0,13.0
만두,간장,27,13,0.481,14.0,15.0
만두,참기름,27,13,0.481,14.0,15.0
만두,대파,27,11,0.407,12.0,17.0
만두,식용유,27,11,0.407,12.0,17.0
만두,설탕,27,10,0.37,11.0,18.0
만두,맛술,27,10,0.37,11.0,18.0
만두,부추,27,9,0.333,10.0,19.0
만두,양파,27,9,0.333,10.0,19.0
만두,물,27,9,0.333,10.0,19.0
만두,청양고추,27,8,0.296,9.0,20.0
만두,돼지고기,27,8,0.296,9.0,20.0
만두,굴소스,27,8,0.296,9.0,20.0
만두,밀가루,27,8,0.296,9.0,20.0
만두,식초,27,7,0.259,8.0,21.0
만두,고춧가루,27,7,0.259,8.0,21.0
만두,두부,27,6,0.222,7.0,22.0
만두,표고버섯,27,6,0.222,7.0,22.0
만두,계란,27,6,0.222,7.0,22.0
만두,통깨,27,4,0.148,5.0,24.0
만두,느타리버섯,27,4,0.148,5.0,24.0
만두,고추,27,4,0.148,5.0,24.0
만두,양배추,27,4,0.148,5.0,24.0
만두,생강,27,4,0.148,5.0,24.0
만두,시금치,27,4,0.148,5.0,24.0
만두,새우,27,4,0.148,5.0,24.0
만두,배추김치,27,4,0.148,5.0,24.0
만두,치즈,27,4,0.148,5.0,24.0
만두,당면,27,3,0.111,4.0,25.0
만두,애호박,27,3,0.111,4.0,25.0
만두,전분,27,3,0.111,4.0,25.0
만두,김,27,3,0.111,4.0,25.0
만두,배추,27,2,0.074,3.0,26.0
만두,사골,27,2,0.074,3.0,26.0
만두,비트즙,27,2,0.074,3.0,26.0
만두,깨,27,2,0.074,3.0,26.0
만두,팽이버섯,27,2,0.074,3.0,26.0
만두,슈가파우더,27,2,0.074,3.0,26.0
만두,숙주,27,2,0.074,3.0,26.0
만두,버터,27,2,0.074,3.0,26.0
만두,쪽파,27,2,0.074,3.0,26.0
만두,바질,27,2,0.074,3.0,26.0
만두,연근,27,1,0.037,2.0,27.0
만두,당근,27,1,0.037,2.0,27.0
만두,유부,27,1,0.037,2.0,27.0
만두,요리면,27,1,0.037,2.0,27.0
만두,배,27,1,0.037,2.0,27.0
만두,갓,27,1,0.037,2.0,27.0
만두,라이스페이퍼,27,1,0.037,2.0,27.0
만두,참치캔,27,1,0.037,2.0,27.0
만두,깻잎,27,1,0.037,2.0,27.0
만두,피쉬소스,27,1,0.037,2.0,27.0
만두,새송이버섯,27,1,0.037,2.0,27.0
만두,들기름,27,1,0.037,2.0,27.0
만두,다진땅콩,27,1,0.037,2.0,27.0
만두,소고기,27,1,0.037,2.0,27.0
만두,참마,27,1,0.037,2.0,27.0
만두,바닐라에센스,27,1,0.037,2.0,27.0
만두,멸치,27,1,0.037,2.0,27.0
만두,멸치액젓,27,1,0.037,2.0,27.0
만두,빵가루,27,1,0.037,2.0,27.0
만두,파슬리,27,1,0.037,2.0,27.0
만두,견과류,27,1,0.037,2.0,27.0
만두,메이플시럽,27,1,0.037,2.0,27.0
만두,꿀,27,1,0.037,2.0,27.0
만두,삶은시래기나물,27,1,0.037,2.0,27.0
만두,들깨가루,27,1,0.037,2.0,27.0
만두,사과,27,1,0.037,2.0,27.0
만두,계피,27,1,0.037,2.0,27.0
만두,레몬즙,27,1,0.037,2.0,27.0
만두,사이다,27,1,0.037,2.0,27.0
만두,카라멜소스,27,1,0.037,2.0,27.0
만두,셀러리,27,1,0.037,2.0,27.0
만두,우스터소스,27,1,0.037,2.0,27.0
만두,전복,27,1,0.037,2.0,27.0
만두,식용꽃,27,1,0.037,2.0,27.0
만두,양송이,27,1,0.037,2.0,27.0
만두,생크림,27,1,0.037,2.0,27.0
만두,와인,27,1,0.037,2.0,27.0
만두,치킨스톡,27,1,0.037,2.0,27.0
만두,다진세이지,27,1,0.037,2.0,27.0
만두,포도씨오일,27,1,0.037,2.0,27.0
만두,저염명란젓,27,1,0.037,2.0,27.0
만두,날치알,27,1,0.037,2.0,27.0
만두,마요네즈,27,1,0.037,2.0,27.0
만두,홍게다리살,27,1,0.037,2.0,27.0
만두,다진청피망,27,1,0.037,2.0,27.0
만두,소시지,27,1,0.037,2.0,27.0
만두,방울토마토,27,1,0.037,2.0,27.0
만두,양송이버섯,27,1,0.037,2.0,27.0
만두,파프리카,27,1,0.037,2.0,27.0
만두,가지,27,1,0.037,2.0,27.0
만두,올리브,27,1,0.037,2.0,27.0
만두,케첩,27,1,0.037,2.0,27.0
만두,오레가노,27,1,0.037,2.0,27.0
만두,비건소시지,27,1,0.037,2.0,27.0
만두,템페,27,1,0.037,2.0,27.0
만두,베이크드빈,27,1,0.037,2.0,27.0
만두,라면사리,27,1,0.037,2.0,27.0
만두,채수,27,1,0.037,2.0,27.0
만두,고추장,27,1,0.037,2.0,27.0
만두,면,27,1,0.037,2.0,27.0
만두,닭고기,27,1,0.037,2.0,27.0
만두,치킨파우더,27,1,0.037,2.0,27.0
만두,비트,27,1,0.037,2.0,27.0
만두,참치,27,1,0.037,2.0,27.0
무생채,무,1,1,1.0,2.0,1.0
무생채,고춧가루,1,1,1.0,2.0,1.0
무생채,대파,1,1,1.0,2.0,1.0
무생채,통깨,1,1,1.0,2.0,1.0
무생채,멸치액젓,1,1,1.0,2.0,1.0
무생채,식초,1,1,1.0,2.0,1.0
무생채,설탕,1,1,1.0,2.0,1.0
무생채,마늘,1,1,1.0,2.0,1.0
무생채,소금,1,1,1.0,2.0,1.0
무생채,생강,1,1,1.0,2.0,1.0
물냉면,꼬시래기,1,1,1.0,2.0,1.0
물냉면,시판용냉면육수,1,1,1.0,2.0,1.0
물냉면,오이,1,1,1.0,2.0,1.0
물냉면,계란,1,1,1.0,2.0,1.0
물냉면,쌈무,1,1,1.0,2.0,1.0
물냉면,통깨,1,1,1.0,2.0,1.0
물냉면,소금,1,1,1.0,2.0,1.0
물냉면,식초,1,1,1.0,2.0,1.0
물냉면,고추장,1,1,1.0,2.0,1.0
물냉면,고춧가루,1,1,1.0,2.0,1.0
물냉면,매실액,1,1,1.0,2.0,1.0
물냉면,참기름,1,1,1.0,2.0,1.0
미역국,간장,11,10,0.909,11.0,2.0
미역국,마늘,11,9,0.818,10.0,3.0
미역국,소금,11,9,0.818,10.0,3.0
미역국,참기름,11,8,0.727,9.0,4.0
미역국,건미역,11,8,0.727,9.0,4.0
미역국,물,11,5,0.455,6.0,7.0
미역국,멸치액젓,11,5,0.455,6.0,7.0
미역국,후춧가루,11,4,0.364,5.0,8.0
미역국,소고기,11,3,0.273,4.0,9.0
미역국,들기름,11,3,0.273,4.0,9.0
미역국,맛술,11,3,0.273,4.0,9.0
미역국,들깨가루,11,2,0.182,3.0,10.0
미역국,자른미역,11,1,0.091,2.0,11.0
미역국,황태,11,1,0.091,2.0,11.0
미역국,표고버섯,11,1,0.091,2.0,11.0
미역국,다시마,11,1,0.091,2.0,11.0
미역국,성게,11,1,0.091,2.0,11.0
미역국,육수,11,1,0.091,2.0,11.0
미역국,전복,11,1,0.091,2.0,11.0
미역국,멸치육수,11,1,0.091,2.0,11.0
미역국,굴,11,1,0.091,2.0,11.0
미역국,무,11,1,0.091,2.0,11.0
미역국,멸치,11,1,0.091,2.0,11.0
미역국,손질가자미,11,1,0.091,2.0,11.0
미역국,마른미역,11,1,0.091,2.0,11.0
미역국,참옥돔,11,1,0.091,2.0,11.0
미역국,불린미역,11,1,0.091,2.0,11.0
미역국,참가자미,11,1,0.091,2.0,11.0
미역국,생강,11,1,0.091,2.0,11.0
미역국,쌀,11,1,0.091,2.0,11.0
미역국,청양고추,11,1,0.091,2.0,11.0
미역국,고추,11,1,0.091,2.0,11.0
미역국,통깨,11,1,0.091,2.0,11.0
배추김치,배추김치,24,21,0.875,22.0,4.0
배추김치,마늘,24,17,0.708,18.0,8.0
배추김치,고춧가루,24,15,0.625,16.0,10.0
배추김치,대파,24,14,0.583,15.0,11.0
배추김치,후춧가루,24,14,0.583,15.0,11.0
배추김치,소금,24,12,0.5,13.0,13.0
배추김치,간장,24,12,0.5,13.0,13.0
배추김치,참기름,24,12,0.5,13.0,13.0
배추김치,식용유,24,10,0.417,11.0,15.0
배추김치,맛술,24,10,0.417,11.0,15.0
배추김치,양파,24,9,0.375,10.0,16.0
배추김치,청양고추,24,9,0.375,10.0,16.0
배추김치,고추,24,8,0.333,9.0,17.0
배추김치,멸치,24,8,0.333,9.0,17.0
배추김치,설탕,24,8,0.333,9.0,17.0
배추김치,올리고당,24,7,0.292,8.0,18.0
배추김치,통깨,24,7,0.292,8.0,18.0
배추김치,물,24,6,0.25,7.0,19.0
배추김치,계란,24,6,0.25,7.0,19.0
배추김치,두부,24,6,0.25,7.0,19.0
배추김치,밥,24,5,0.208,6.0,20.0
배추김치,김치국물,24,5,0.208,6.0,20.0
배추김치,생강,24,4,0.167,5.0,21.0
배추김치,된장,24,4,0.167,5.0,21.0
배추김치,애호박,24,4,0.167,5.0,21.0
배추김치,무,24,3,0.125,4.0,22.0
배추김치,새우젓,24,3,0.125,4.0,22.0
배추김치,멸치액젓,24,3,0.125,4.0,22.0
배추김치,매실액,24,3,0.125,4.0,22.0
배추김치,다시마,24,3,0.125,4.0,22.0
배추김치,당근,24,3,0.125,4.0,22.0
배추김치,오이,24,3,0.125,4.0,22.0
배추김치,식초,24,3,0.125,4.0,22.0
배추김치,소고기,24,3,0.125,4.0,22.0
배추김치,깨,24,3,0.125,4.0,22.0
배추김치,돼지고기,24,3,0.125,4.0,22.0
배추김치,쪽파,24,2,0.083,3.0,23.0
배추김치,양배추,24,2,0.083,3.0,23.0
배추김치,찹쌀가루,24,2,0.083,3.0,23.0
배추김치,오징어,24,2,0.083,3.0,23.0
배추김치,만가닥버섯,24,2,0.083,3.0,23.0
배추김치,청국장,24,2,0.083,3.0,23.0
배추김치,미나리,24,2,0.083,3.0,23.0
배추김치,고추장,24,2,0.083,3.0,23.0
배추김치,숙주,24,2,0.083,3.0,23.0
배추김치,밀가루,24,2,0.083,3.0,23.0
배추김치,치즈,24,2,0.083,3.0,23.0
배추김치,표고버섯,24,2,0.083,3.0,23.0
배추김치,배추,24,1,0.042,2.0,24.0
배추김치,배,24,1,0.042,2.0,24.0
배추김치,사과,24,1,0.042,2.0,24.0
배추김치,찹쌀밥,24,1,0.042,2.0,24.0
배추김치,부침가루,24,1,0.042,2.0,24.0
배추김치,꽁치통조림,24,1,0.042,2.0,24.0
배추김치,콩나물,24,1,0.042,2.0,24.0
배추김치,도토리묵,24,1,0.042,2.0,24.0
배추김치,적채,24,1,0.042,2.0,24.0
배추김치,달래,24,1,0.042,2.0,24.0
배추김치,고슬고슬한밥,24,1,0.042,2.0,24.0
배추김치,베이컨슬라이스,24,1,0.042,2.0,24.0
배추김치,맛살,24,1,0.042,2.0,24.0
배추김치,불린녹두,24,1,0.042,2.0,24.0
배추김치,데친고사리,24,1,0.042,2.0,24.0
배추김치,바지락조개,24,1,0.042,2.0,24.0
배추김치,감자,24,1,0.042,2.0,24.0
배추김치,냉동유부,24,1,0.042,2.0,24.0
배추김치,육수,24,1,0.042,2.0,24.0
배추김치,부추,24,1,0.042,2.0,24.0
배추김치,스파게티면,24,1,0.042,2.0,24.0
배추김치,베이컨,24,1,0.042,2.0,24.0
배추김치,새우,24,1,0.042,2.0,24.0
배추김치,버터,24,1,0.042,2.0,24.0
배추김치,파슬리가루,24,1,0.042,2.0,24.0
배추김치,토마토소스,24,1,0.042,2.0,24.0
배추김치,우유,24,1,0.042,2.0,24.0
배추김치,면수,24,1,0.042,2.0,24.0
배추김치,들기름,24,1,0.042,2.0,24.0
배추김치,삶은시래기나물,24,1,0.042,2.0,24.0
배추김치,만두,24,1,0.042,2.0,24.0
배추김치,들깨가루,24,1,0.042,2.0,24.0
배추김치,소면,24,1,0.042,2.0,24.0
배추김치,냉면육수,24,1,0.042,2.0,24.0
배추김치,라자냐,24,1,0.042,2.0,24.0
배추김치,볼로네제소스,24,1,0.042,2.0,24.0
배추김치,생크림,24,1,0.042,2.0,24.0
백김치,물,2,2,1.0,3.0,1.0
백김치,배추,2,1,0.5,2.0,2.0
백김치,무,2,1,0.5,2.0,2.0
백김치,쪽파,2,1,0.5,2.0,2.0
백김치,파프리카,2,1,0.5,2.0,2.0
백김치,배,2,1,0.5,2.0,2.0
백김치,사과,2,1,0.5,2.0,2.0
백김치,마늘,2,1,0.5,2.0,2.0
백김치,생강,2,1,0.5,2.0,2.0
백김치,소금,2,1,0.5,2.0,2.0
백김치,다시마,2,1,0.5,2.0,2.0
백김치,찹쌀가루,2,1,0.5,2.0,2.0
백김치,대추방울토마토,2,1,0.5,2.0,2.0
백김치,열무,2,1,0.5,2.0,2.0
백김치,흰만가닥버섯,2,1,0.5,2.0,2.0
백김치,식용유,2,1,0.5,2.0,2.0
백김치,치즈,2,1,0.5,2.0,2.0
백김치,현미즉석밥,2,1,0.5,2.0,2.0
백김치,후춧가루,2,1,0.5,2.0,2.0
백김치,간장,2,1,0.5,2.0,2.0
보쌈,마늘,9,9,1.0,10.0,1.0
보쌈,돼지고기,9,8,0.889,9.0,2.0
보쌈,생강,9,7,0.778,8.0,3.0
보쌈,양파,9,6,0.667,7.0,4.0
보쌈,소금,9,6,0.667,7.0,4.0
보쌈,설탕,9,6,0.667,7.0,4.0
보쌈,간장,9,6,0.667,7.0,4.0
보쌈,통깨,9,5,0.556,6.0,5.0
보쌈,맛술,9,5,0.556,6.0,5.0
보쌈,대파,9,5,0.556,6.0,5.0
보쌈,후춧가루,9,5,0.556,6.0,5.0
보쌈,올리고당,9,5,0.556,6.0,5.0
보쌈,월계수잎,9,5,0.556,6.0,5.0
보쌈,물,9,4,0.444,5.0,6.0
보쌈,된장,9,4,0.444,5.0,6.0
보쌈,식초,9,4,0.444,5.0,6.0
보쌈,오이,9,3,0.333,4.0,7.0
보쌈,연겨자,9,3,0.333,4.0,7.0
보쌈,참기름,9,3,0.333,4.0,7.0
보쌈,고추,9,3,0.333,4.0,7.0
보쌈,무,9,2,0.222,3.0,8.0
보쌈,고춧가루,9,2,0.222,3.0,8.0
보쌈,쪽파,9,2,0.222,3.0,8.0
보쌈,멸치액젓,9,2,0.222,3.0,8.0
보쌈,파프리카,9,2,0.222,3.0,8.0
보쌈,연유,9,2,0.222,3.0,8.0
보쌈,사과,9,2,0.222,3.0,8.0
보쌈,매실액,9,2,0.222,3.0,8.0
보쌈,굴,9,1,0.111,2.0,9.0
보쌈,배추,9,1,0.111,2.0,9.0
보쌈,월계수,9,1,0.111,2.0,9.0
보쌈,굴소스,9,1,0.111,2.0,9.0
보쌈,상추,9,1,0.111,2.0,9.0
보쌈,깨,9,1,0.111,2.0,9.0
보쌈,팔각,9,1,0.111,2.0,9.0
보쌈,계피,9,1,0.111,2.0,9.0
보쌈,잣가루,9,1,0.111,2.0,9.0
보쌈,유자청,9,1,0.111,2.0,9.0
보쌈,꿀,9,1,0.111,2.0,9.0
보쌈,두반장,9,1,0.111,2.0,9.0
보쌈,새우젓,9,1,0.111,2.0,9.0
보쌈,청양고추,9,1,0.111,2.0,9.0
보쌈,알룰로스,9,1,0.111,2.0,9.0
보쌈,우유,9,1,0.111,2.0,9.0
보쌈,양배추,9,1,0.111,2.0,9.0
보쌈,검은깨,9,1,0.111,2.0,9.0
보쌈,식용유,9,1,0.111,2.0,9.0
보쌈,레몬즙,9,1,0.111,2.0,9.0
부대찌개,대파,3,3,1.0,4.0,1.0
부대찌개,양파,3,3,1.0,4.0,1.0
부대찌개,간장,3,3,1.0,4.0,1.0
부대찌개,마늘,3,3,1.0,4.0,1.0
부대찌개,후춧가루,3,3,1.0,4.0,1.0
부대찌개,고춧가루,3,3,1.0,4.0,1.0
부대찌개,햄,3,2,0.667,3.0,2.0
부대찌개,소시지,3,2,0.667,3.0,2.0
부대찌개,베이크드빈스,3,2,0.667,3.0,2.0
부대찌개,두부,3,2,0.667,3.0,2.0
부대찌개,배추김치,3,2,0.667,3.0,2.0
부대찌개,치즈,3,2,0.667,3.0,2.0
부대찌개,라면사리,3,2,0.667,3.0,2.0
부대찌개,맛술,3,2,0.667,3.0,2.0
부대찌개,고추장,3,2,0.667,3.0,2.0
부대찌개,소금,3,2,0.667,3.0,2.0
부대찌개,소고기,3,1,0.333,2.0,3.0
부대찌개,떡,3,1,0.333,2.0,3.0
부대찌개,사골,3,1,0.333,2.0,3.0
부대찌개,비건소시지,3,1,0.333,2.0,3.0
부대찌개,템페,3,1,0.333,2.0,3.0
부대찌개,만두,3,1,0.333,2.0,3.0
부대찌개,베이크드빈,3,1,0.333,2.0,3.0
부대찌개,팽이버섯,3,1,0.333,2.0,3.0
부대찌개,표고버섯,3,1,0.333,2.0,3.0
부대찌개,채수,3,1,0.333,2.0,3.0
부대찌개,양배추,3,1,0.333,2.0,3.0
부대찌개,식용유,3,1,0.333,2.0,3.0
부대찌개,통깨,3,1,0.333,2.0,3.0
부대찌개,물,3,1,0.333,2.0,3.0
부대찌개,케첩,3,1,0.333,2.0,3.0
부대찌개,올리고당,3,1,0.333,2.0,3.0
부대찌개,설탕,3,1,0.333,2.0,3.0
불고기,간장,60,51,0.85,52.0,10.0
불고기,소고기,60,47,0.783,48.0,14.0
불고기,마늘,60,47,0.783,48.0,14.0
불고기,후춧가루,60,47,0.783,48.0,14.0
불고기,설탕,60,42,0.7,43.0,19.0
불고기,양파,60,37,0.617,38.0,24.0
불고기,참기름,60,37,0.617,38.0,24.0
불고기,맛술,60,36,0.6,37.0,25.0
불고기,대파,60,26,0.433,27.0,35.0
불고기,소금,60,26,0.433,27.0,35.0
불고기,식용유,60,21,0.35,22.0,40.0
불고기,통깨,60,19,0.317,20.0,42.0
불고기,올리고당,60,19,0.317,20.0,42.0
불고기,물,60,18,0.3,19.0,43.0
불고기,당근,60,15,0.25,16.0,46.0
불고기,고추,60,14,0.233,15.0,47.0
불고기,식초,60,12,0.2,13.0,49.0
불고기,돼지고기,60,12,0.2,13.0,49.0
불고기,고춧가루,60,12,0.2,13.0,49.0
불고기,표고버섯,60,10,0.167,11.0,51.0
불고기,청양고추,60,9,0.15,10.0,52.0
불고기,고추장,60,9,0.15,10.0,52.0
불고기,생강,60,9,0.15,10.0,52.0
불고기,계란,60,8,0.133,9.0,53.0
불고기,깻잎,60,8,0.133,9.0,53.0
불고기,치즈,60,8,0.133,9.0,53.0
불고기,밥,60,8,0.133,9.0,53.0
불고기,팽이버섯,60,7,0.117,8.0,54.0
불고기,쪽파,60,7,0.117,8.0,54.0
불고기,파프리카,60,7,0.117,8.0,54.0
불고기,굴소스,60,7,0.117,8.0,54.0
불고기,애호박,60,6,0.1,7.0,55.0
불고기,멸치,60,5,0.083,6.0,56.0
불고기,채소,60,5,0.083,6.0,56.0
불고기,오징어,60,5,0.083,6.0,56.0
불고기,가지,60,4,0.067,5.0,57.0
불고기,배추,60,4,0.067,5.0,57.0
불고기,느타리버섯,60,4,0.067,5.0,57.0
불고기,연겨자,60,4,0.067,5.0,57.0
